pid,code,duration,code_score,A/C,M/F,code_count,engagement_score,norm_engagement_score
357,"['Approach', 'None']","[10800, 43920]","[3, 4]",Child,Male,2,208080,18.09844522461847
358,"['Approach', 'None']","[6400, 12000]","[3, 4]",Child,Male,2,67200,5.481120584652863
359,"['Approach', 'None']","[4080, 49280]","[3, 4]",Adult,Female,2,209360,18.213083040768076
360,"['Approach', 'None']","[9760, 11040]","[3, 4]",Adult,Female,2,73440,6.0399799383821735
361,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2640, 12800, 1160, 6080, 11840]","[3, 5, 4, 5, 4]",Adult,Male,5,154320,13.283656946335173
363,"['Approach', 'Touch', 'None', 'Touch', 'None']","[3200, 9600, 12560, 5280, 3680]","[3, 5, 4, 5, 4]",Child,Male,5,148960,12.803611091208714
364,"['Approach', 'Touch', 'None']","[12240, 5840, 48720]","[3, 5, 4]",Adult,Male,3,260800,22.820090277280215
365,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2400, 2240, 26800, 3200, 8880]","[3, 5, 4, 5, 4]",Adult,Male,5,177120,15.325643046499964
366,"['Approach', 'None']","[5360, 25280]","[3, 4]",Adult,Male,2,117200,9.959160277996704
367,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2320, 640, 2800, 7760, 2480, 21920, 25600, 6080]","[3, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,8,306960,26.95421652217525
368,"['Approach', 'None']","[10480, 8080]","[3, 4]",Adult,Female,2,63760,5.173031453750806
369,"['Approach', 'Touch', 'None']","[2160, 2000, 36000]","[3, 5, 4]",Adult,Female,3,160480,13.835351436555134
370,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'Touch', 'None', 'None', 'Touch', 'None', 'Touch', 'None']","[2880, 6320, 240, 3680, 2880, 4240, 3440, 5280, 2800, 0, 14560, 3920, 11760, 1520, 82480]","[3, 5, 4, 5, 4, 5, 4, 5, 5, 4, 4, 5, 4, 5, 4]",Adult,Female,15,608880,53.9944114064627
371,"['Approach', 'None', 'Touch', 'None', 'Touch', 'Approach', 'Gesture', 'Approach', 'Touch', 'Approach', 'Gesture', 'None']","[2080, 6800, 8800, 9760, 4320, 960, 2240, 12640, 2240, 2080, 25760, 24000]","[3, 4, 5, 4, 5, 3, 5, 3, 5, 3, 5, 4]",Adult,Female,12,432320,38.18155764132693
372,"['Approach', 'None', 'Touch', 'None']","[4240, 2080, 2800, 50480]","[3, 4, 5, 4]",Child,Male,4,236960,20.684960951493874
373,"['Approach', 'None']","[5520, 40000]","[3, 4]",Child,Male,2,176560,15.275489001934513
374,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[13200, 4240, 15840, 3040, 1680, 5520, 2160, 3040, 10320, 7040, 8240]","[3, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Male,11,306960,26.95421652217525
375,"['Approach', 'Gesture']","[5920, 5760]","[3, 5]",Child,Male,2,46560,3.6325857992405246
380,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[10880, 1200, 2400, 880, 2320, 14880, 3840, 11440]","[3, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,8,189040,16.39320770939314
381,"['Approach', 'None', 'Touch', 'None', 'Gesture', 'Touch', 'None', 'Touch']","[3120, 2160, 2760, 8280, 3360, 2160, 10800, 2400]","[3, 4, 5, 4, 5, 5, 4, 5]",Adult,Male,8,147720,12.692555706813785
382,"['Approach', 'None']","[5120, 7840]","[3, 4]",Adult,Female,2,46720,3.646915526259225
383,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[4080, 13360, 3600, 2080, 5680, 9760, 23600]","[3, 5, 4, 5, 4, 5, 4]",Adult,Female,7,269760,23.622554990327433
384,"['Approach', 'Gesture', 'None']","[1680, 2240, 16560]","[3, 5, 4]",Adult,Female,3,82480,6.84960951493874
385,"['Approach', 'None']","[12240, 4000]","[3, 4]",Adult,Female,2,52720,4.184280289460486
386,"['Pass', 'Gesture', 'None', 'Gesture']","[17760, 9440, 1040, 7360]","[1, 5, 4, 5]",Adult,Female,4,105920,8.948914523178333
387,"['Approach', 'None', 'Touch', 'None']","[3680, 12480, 3760, 5680]","[3, 4, 5, 4]",Child,Male,4,102480,8.640825392276277
388,"['Approach', 'None', 'Touch']","[3360, 8400, 9120]","[3, 4, 5]",Child,Male,3,89280,7.458622913233503
389,"['Approach', 'None']","[2320, 1040]","[3, 4]",Child,Male,2,11120,0.45855126459840945
390,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch']","[2080, 10080, 1840, 6720, 320, 3840]","[3, 5, 4, 5, 4, 5]",Child,Male,6,118080,10.037973776599555
391,"['Approach', 'Touch']","[1440, 1200]","[3, 5]",Child,Male,2,10320,0.3869026295049079
392,"['Approach', 'Gesture']","[4240, 7200]","[3, 5]",Child,Male,2,48720,3.8260371139929785
393,"['Approach', 'None', 'Touch']","[3600, 4160, 13520]","[3, 4, 5]",Child,Male,3,95040,7.974493085906713
397,"['Pass', 'Gesture', 'Touch']","[17680, 1120, 2320]","[1, 5, 5]",Adult,Male,3,34880,2.586515726875403
398,"['Approach', 'None']","[11680, 18640]","[3, 4]",Adult,Male,2,109600,9.278498244608441
399,"['Approach', 'None']","[14240, 14080]","[3, 4]",Adult,Male,2,99040,8.33273626137422
400,"['Approach', 'Touch']","[4320, 13520]","[3, 5]",Child,Female,2,80560,6.677652790714336
404,"['Approach', 'None']","[2240, 22160]","[3, 4]",Adult,Female,2,95360,8.003152539944114
405,"['Approach', 'None']","[4560, 36400]","[3, 4]",Adult,Female,2,159280,13.727878483914882
406,"['Approach', 'None']","[4400, 23680]","[3, 4]",Adult,Female,2,107920,9.128036110912086
407,"['Approach', 'Touch', 'None']","[3840, 1440, 20400]","[3, 5, 4]",Adult,Female,3,100320,8.447374077523822
408,"['Approach', 'None']","[13520, 61280]","[3, 4]",Adult,Female,2,285680,25.048362828688113
409,"['Approach', 'None']","[4960, 28560]","[3, 4]",Adult,Female,2,129120,11.026724940889876
410,"['Approach', 'None']","[12960, 26720]","[3, 4]",Adult,Female,2,145760,12.517016550834706
411,"['Approach', 'None']","[3200, 16160]","[3, 4]",Adult,Female,2,74240,6.1116285734756755
414,"['Approach', 'Touch', 'None']","[2800, 12320, 8480]","[3, 5, 4]",Child,Male,3,103920,8.76979293544458
415,"['Approach', 'None', 'Touch', 'None']","[2560, 3440, 2080, 15760]","[3, 4, 5, 4]",Child,Male,4,94880,7.960163358888013
416,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2400, 3520, 3280, 15760, 3520, 2640, 3680]","[3, 5, 4, 5, 4, 5, 4]",Child,Male,7,158720,13.677724439349431
417,"['Approach', 'None']","[2640, 4000]","[3, 4]",Child,Male,2,23920,1.6049294260944327
418,"['Approach', 'Touch', 'None']","[2800, 1360, 15920]","[3, 5, 4]",Child,Male,3,78880,6.527190657017984
419,"['Approach', 'Touch']","[1200, 22160]","[3, 5]",Child,Male,2,114400,9.708390055169449
420,"['Approach', 'None']","[15520, 24800]","[3, 4]",Child,Male,2,145760,12.517016550834706
421,"['Approach', 'None']","[3200, 30800]","[3, 4]",Child,Male,2,132800,11.356308662319984
422,"['Approach', 'Touch', 'None']","[2640, 17440, 15840]","[3, 5, 4]",Child,Male,3,158480,13.656229848821381
423,"['Approach', 'Touch', 'None', 'Touch']","[7040, 6560, 11280, 10400]","[3, 5, 4, 5]",Child,Male,4,151040,12.989897542451818
427,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[7200, 21600, 4480, 8480, 4160, 2400]","[3, 4, 5, 4, 5, 4]",Child,Female,6,194720,16.901913018556996
428,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[1360, 2080, 8000, 2880, 4240, 3040, 10800, 1760, 4000, 2800, 3600]","[3, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Female,11,189440,16.42903202693989
429,"['Approach', 'None']","[2960, 12320]","[3, 4]",Child,Female,2,58160,4.671491008096296
430,"['Approach', 'Touch']","[1040, 3600]","[3, 5]",Child,Female,2,21120,1.3541592032671779
431,"['Approach', 'None', 'Touch']","[2560, 3440, 3360]","[3, 4, 5]",Child,Female,3,38240,2.8874399942681093
432,"['Approach', 'None', 'Gesture', 'None']","[8400, 1200, 5840, 7680]","[3, 4, 5, 4]",Child,Female,4,89920,7.515941821308305
438,"['Approach', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Touch', 'None']","[7440, 21040, 4240, 1920, 3760, 2080, 3280, 2640, 2960, 9280, 3760, 8560]","[3, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,12,294400,25.829332951207277
439,"['Approach', 'None']","[3520, 9520]","[3, 4]",Adult,Male,2,48640,3.8188722504836283
440,"['Approach', 'None']","[4960, 2400]","[3, 4]",Adult,Male,2,24480,1.6550834706598838
442,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[12000, 2400, 13360, 1680, 7600, 3200, 2560]","[3, 5, 4, 5, 4, 5, 4]",Adult,Female,7,166480,14.372716199756393
443,"['Approach', 'None']","[3840, 2720]","[3, 4]",Adult,Male,2,22400,1.46879701941678
444,"['Approach', 'Touch', 'None', 'Touch', 'None']","[1920, 2960, 20160, 5520, 14640]","[3, 5, 4, 5, 4]",Adult,Male,5,187360,16.24274557569678
445,"['Approach', 'Touch']","[5520, 2560]","[3, 5]",Adult,Male,2,29360,2.092140144730243
446,"['Approach', 'None', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[3440, 33920, 12000, 5120, 14560, 5040, 2000, 3760, 7760]","[3, 4, 4, 5, 4, 5, 4, 5, 4]",Child,Male,9,360880,31.78333452747725
448,"['Approach', 'None']","[4400, 19040]","[3, 4]",Adult,Male,2,89360,7.465787776742854
