uid,date,filename,start,duration,A/C,behavior,code,M/F,appearance
129,11월 26일,01_20221126145952_part2,483920,21920,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
129,11월 26일,01_20221126145952_part2,505840,25600,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
129,11월 26일,01_20221126145952_part2,531440,6080,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
130,11월 26일,01_20221126145952_part2,331280,10480,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,341760,8080,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,349840,2160,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,352000,2000,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,354000,36000,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,390000,2880,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,392880,6320,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,399200,240,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,399440,3680,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,403120,2880,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,406000,4240,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,410240,3440,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,413680,5280,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,418800,2800,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,418960,0,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,421600,14560,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,436160,3920,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,440080,11760,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,451840,1520,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,453360,82480,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,535840,2080,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,537920,6800,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,544720,8800,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,553520,9760,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
130,11월 26일,01_20221126145952_part2,563280,4320,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
131,11월 26일,01_20221126145952_part2,321600,960,Child,상호작용시도,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,322560,2240,Child,상호작용시도,Gesture,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,324800,12640,Child,상호작용시도,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,337440,2240,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,339680,2080,Child,상호작용시도,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,341760,25760,Child,상호작용시도,Gesture,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,367520,24000,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,391520,4240,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,395760,2080,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,397840,2800,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,400640,50480,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,451120,5520,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,456640,40000,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,496640,13200,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,509840,4240,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,514080,15840,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,529920,3040,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,532960,1680,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,534640,5520,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,540160,2160,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,542320,3040,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,545360,10320,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,555680,7040,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,562720,8240,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,570960,5920,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
131,11월 26일,01_20221126145952_part2,576880,5760,Child,상호작용시도,Gesture,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
132,11월 26일,01_20221126145952_part2,480840,10720,Adult,물리적거리,Pass,Male,"배낭, 검정색 맨투맨, 검정색 바지"
133,11월 26일,01_20221126145952_part2,481080,10560,Child,물리적거리,Pass,Female,"보라색 상의, 흰색 조끼, 보라색 바지"
134,11월 26일,01_20221126145952_part2,481080,10480,Child,물리적거리,Pass,Male,"검정색 점퍼, 민트색 상의, 청바지"
134,11월 26일,01_20221126145952_part2,519840,4560,Child,물리적거리,Pass,Male,"검정색 점퍼, 민트색 상의, 청바지"
135,11월 26일,01_20221126155950_part1,17200,10880,Adult,물리적거리,Approach,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,28080,1200,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,29280,2400,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,31680,880,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,32560,2320,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,34880,14880,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,49760,3840,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,53600,11440,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,65040,3120,Adult,물리적거리,Approach,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,68160,2160,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,70320,2760,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,73080,8280,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,81360,3360,Adult,상호작용시도,Gesture,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,84720,2160,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,86880,10800,Adult,상호작용시도,None,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
135,11월 26일,01_20221126155950_part1,97680,2400,Adult,상호작용시도,Touch,Male,"검정색 점퍼, 흰색 상의, 검정색 바지, 흰색 운동화"
136,11월 26일,01_20221126155950_part1,0,5120,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,5120,7840,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,20320,4080,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,24400,13360,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,37760,3600,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,41360,2080,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,43440,5680,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,49120,9760,Adult,상호작용시도,Touch,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,58880,23600,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,82480,1680,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,84160,2240,Adult,상호작용시도,Gesture,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,86400,16560,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,181520,12240,Adult,물리적거리,Approach,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,193760,4000,Adult,상호작용시도,None,Female,"크로스백, 차콜색 자켓, 청바지"
136,11월 26일,01_20221126155950_part1,930480,17760,Adult,물리적거리,Pass,Female,"크로스백, 차콜색 자켓, 청바지"
137,11월 26일,01_20221126155950_part1,1360,9440,Child,상호작용시도,Gesture,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,10800,1040,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,11840,7360,Child,상호작용시도,Gesture,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,21600,3680,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,25280,12480,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,37760,3760,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,41520,5680,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,47200,3360,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,50560,8400,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,58960,9120,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,99920,2320,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,102240,1040,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,104800,2080,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,106880,10080,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,116960,1840,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,118800,6720,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,125520,320,Child,상호작용시도,None,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,125840,3840,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,134480,1440,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,135920,1200,Child,상호작용시도,Touch,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
137,11월 26일,01_20221126155950_part1,141360,4240,Child,물리적거리,Approach,Male,"검정색 상의, 검정색 바지, 검정색 운동화"
