pid,code,duration,code_score,A/C,M/F,code_count,engagement_score,norm_engagement_score
813,"['Avoid', 'None']","[8000, 11360]","[2, 4]",Child,Male,2,61440,5.342141164644216
814,"['Approach', 'Touch', 'None', 'Gesture', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch']","[5680, 4640, 2240, 2800, 2800, 1440, 2400, 29200, 16480, 8560, 13520]","[0, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5]",Child,Male,11,378960,33.840741006677675
815,"['Approach', 'None', 'None']","[15280, 19280, 36480]","[0, 4, 4]",Adult,Female,3,223040,19.846341638543834
816,"['Approach', 'Touch', 'None', 'None']","[13120, 2680, 13920, 36960]","[0, 5, 4, 4]",Child,Female,4,216920,19.29704889782437
817,"['Approach', 'None']","[6400, 1520]","[0, 4]",Child,Male,2,6080,0.3733754577439506
818,"['Approach', 'None']","[3680, 1840]","[0, 4]",Child,Male,2,7360,0.48826021397285846
819,"['Approach', 'Gesture']","[2000, 1520]","[0, 5]",Child,Male,2,7600,0.5098011057657786
820,"['Approach', 'None']","[1360, 480]","[0, 4]",Child,Male,2,1920,0.0
821,"['Approach', 'None']","[2080, 880]","[0, 4]",Child,Male,2,3520,0.14360594528613485
822,"['Approach', 'Gesture']","[1600, 1680]","[0, 5]",Child,Male,2,8400,0.5816040784088461
823,"['Approach', 'Gesture']","[1920, 4560]","[0, 5]",Child,Male,2,22800,1.8740575859840596
824,"['Approach', 'None']","[3200, 4480]","[0, 4]",Child,Male,2,17920,1.4360594528613486
826,"['Approach', 'None']","[3680, 6560]","[0, 4]",Adult,Female,2,26240,2.1828103683492497
827,"['Approach', 'None', 'Touch']","[13840, 3600, 7440]","[0, 4, 5]",Adult,Female,3,51600,4.458964601134487
828,"['Approach', 'None']","[4560, 4640]","[0, 4]",Adult,Male,2,18560,1.4935018309758024
831,"['Approach', 'None']","[4000, 3760]","[0, 4]",Child,Male,2,15040,1.1775687513463056
832,"['Approach', 'None', 'Touch', 'None', 'Gesture']","[2720, 10720, 8480, 7120, 2480]","[0, 4, 5, 4, 5]",Child,Male,5,126160,11.15100165146837
833,"['Approach', 'None']","[8560, 3200]","[0, 4]",Child,Male,2,12800,0.9765204279457169
838,"['Approach', 'None']","[2960, 1680]","[0, 4]",Child,Female,2,6720,0.43081783585840455
840,"['Approach', 'None']","[11920, 5120]","[0, 4]",Adult,Female,2,20480,1.6658289653191642
842,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None', 'Touch', 'None', 'Touch', 'Touch', 'None', 'None']","[8000, 2000, 1520, 1840, 5120, 3440, 880, 2800, 2880, 2560, 9520, 1840, 800, 2240, 5200, 0, 14560]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 4, 4]",Adult,Female,17,250720,22.33072449199397
844,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[12960, 8240, 3120, 17120, 2240, 5200, 8080]","[0, 5, 4, 5, 4, 5, 4]",Child,Female,7,206560,18.367200402096646
846,"['Approach', 'None']","[2720, 26800]","[0, 4]",Adult,Female,2,107200,9.449271199827674
848,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[7600, 1600, 2240, 5280, 5680, 3840, 2240, 34720]","[0, 4, 5, 4, 5, 4, 5, 4]",Child,Male,8,232560,20.70079701299634
849,"['Approach', 'None']","[5920, 7440]","[0, 4]",Child,Male,2,29760,2.4987434479787463
850,"['Approach', 'None']","[2320, 5680]","[0, 4]",Child,Male,2,22720,1.8668772887197531
851,"['Approach', 'Touch', 'None']","[7920, 4880, 16800]","[0, 5, 4]",Child,Male,3,91600,8.049113233287859
852,"['Approach', 'Touch', 'None']","[1680, 1920, 15040]","[0, 5, 4]",Child,Male,3,69760,6.088892080132117
855,"['Approach', 'None']","[6560, 15680]","[0, 4]",Child,Male,2,62720,5.457025920873124
856,"['Approach', 'None']","[2240, 28080]","[0, 4]",Child,Male,2,112320,9.908810224743304
857,"['Approach', 'None', 'Touch', 'None']","[9600, 20240, 2240, 15120]","[0, 4, 5, 4]",Child,Male,4,152640,13.527680045953902
859,"['Approach', 'Gesture']","[3520, 3920]","[0, 5]",Child,Male,2,19600,1.5868456954117898
860,"['Approach', 'None']","[6480, 26560]","[0, 4]",Child,Male,2,106240,9.363107632655993
861,"['Approach', 'None']","[10400, 7360]","[0, 4]",Adult,Female,2,29440,2.4700222589215195
864,"['Approach', 'None']","[12640, 3040]","[0, 4]",Child,Female,2,12160,0.919078049831263
871,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'Touch', 'Gesture', 'None']","[4240, 3440, 1120, 2320, 5440, 2560, 20640, 17840, 6240, 12960, 9600]","[0, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4]",Adult,Female,11,374000,33.39556257629066
872,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'None']","[10080, 10880, 15520, 6480, 640, 5920, 5200, 10000]","[0, 5, 4, 5, 4, 5, 4, 4]",Adult,Female,8,241840,21.53371149565592
883,"['Approach', 'None']","[6800, 13600]","[0, 4]",Adult,Male,2,54400,4.710275005385222
884,"['Approach', 'None']","[6400, 11280]","[0, 4]",Adult,Female,2,45120,3.877360522725641
885,"['Approach', 'None']","[7440, 10800]","[0, 4]",Child,Female,2,43200,3.705033388382279
887,"['Approach', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Gesture', 'None']","[4080, 2800, 2880, 4160, 2080, 880, 3360, 2240]","[0, 4, 5, 4, 5, 4, 5, 4]",Child,Male,8,81920,7.180297264306742
888,"['Approach', 'Gesture', 'None']","[1120, 2560, 3360]","[0, 5, 4]",Child,Male,3,26240,2.1828103683492497
889,"['Approach', 'Gesture']","[1840, 2480]","[0, 5]",Child,Male,2,12400,0.9406189416241834
890,"['Approach', 'None']","[4720, 1040]","[0, 4]",Adult,Male,2,4160,0.2010483234005888
891,"['Approach', 'None']","[2960, 12240]","[0, 4]",Adult,Male,2,48960,4.222014791412365
894,"['Approach', 'Gesture']","[3280, 2320]","[0, 5]",Adult,Male,2,11600,0.8688159689811159
900,"['Approach', 'None']","[4080, 14000]","[0, 4]",Child,Female,2,56000,4.853880950671358
901,"['Approach', 'None']","[5200, 52000]","[0, 4]",Child,Female,2,208000,18.496445752854168
902,"['Approach', 'None']","[2720, 7920]","[0, 4]",Child,Female,2,31680,2.671070582322108
903,"['Approach', 'None']","[5360, 16720]","[0, 4]",Child,Female,2,66880,5.830401378617075
904,"['Approach', 'None']","[2400, 6400]","[0, 4]",Child,Female,2,25600,2.1253679902347957
905,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[15920, 12640, 4960, 10560, 7680, 15280, 4320, 11120]","[0, 4, 5, 4, 5, 4, 5, 4]",Adult,Female,8,283200,25.245925181302503
906,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2480, 1680, 9040, 3680, 3200, 3040, 10800]","[0, 5, 4, 5, 4, 5, 4]",Adult,Female,7,134160,11.869031377899045
907,"['Approach', 'None']","[8000, 1600]","[0, 4]",Adult,Female,2,6400,0.4020966468011776
908,"['Approach', 'Touch', 'None']","[11520, 3920, 80960]","[0, 5, 4]",Child,Male,3,343440,30.652689021325486
909,"['Approach', 'Touch', 'None', 'Gesture', 'None']","[2080, 1760, 7920, 2160, 21440]","[0, 5, 4, 5, 4]",Child,Male,5,137040,12.127522079414089
